Donante;Banco;Canal de Ingreso;Tratamiento;CBU;Descripción;Estado;Fecha de compromiso;Fecha de fin de compromiso;Fecha para realizar primer cobranza;Forma de Pago;Frecuencia;Moneda;Monto en pesos;Monto en otra moneda;Número de Sobre;Tipo de compromiso;Donó tarjeta donante;Campaña
0036100000rfuKk;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;229.79;;22712;Eventual;TRUE;70161000001VaYA
0036100000rglLZ;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;22713;Eventual;TRUE;70161000001VaYA
0036100000rglQs;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;350;;22714;Eventual;TRUE;70161000001VaYA
0036100000rglVG;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;22715;Eventual;TRUE;70161000001VaYA
0036100000rglVc;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;22716;Eventual;TRUE;70161000001VaYA
0036100000rgldn;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;22717;Eventual;TRUE;70161000001VaYA
0036100000rglkQ;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;350;;22718;Eventual;TRUE;70161000001VaYA
0036100000rgllI;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;22719;Eventual;TRUE;70161000001VaYA
0036100000rgltD;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;22720;Eventual;TRUE;70161000001VaYA
0036100000rgm5C;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;22721;Eventual;TRUE;70161000001VaYA
0036100000rgm5d;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;22722;Eventual;TRUE;70161000001VaYA
0036100000reDZM;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;400;;22723;Eventual;TRUE;70161000001VaYA
0036100000rgmBu;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;400;;22724;Eventual;TRUE;70161000001VaYA
0036100000rgmLL;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;22725;Eventual;TRUE;70161000001VaYA
0036100000rgmMS;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;22726;Eventual;TRUE;70161000001VaYA
00361000015xjb3;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;22727;Eventual;TRUE;70161000001VaYA
0036100000reLhj;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;250;;22728;Eventual;TRUE;70161000001VaYA
0036100000reNiR;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;22729;Eventual;TRUE;70161000001VaYA
0036100000rfrW9;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;22730;Eventual;FALSE;70161000000RCXI
0036100000rfnvN;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;22731;Eventual;FALSE;70161000000RCXv
0036100000rgmDg;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;70;;22732;Eventual;FALSE;70161000000RCZ2
0036100000rfo7U;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;20;;22733;Eventual;FALSE;70161000000RCZ4
0036100000rfrQq;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;70;;22734;Eventual;FALSE;70161000001K3sH
0036100000rftDm;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;22735;Eventual;FALSE;70161000001K3sH
0036100000rftng;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;22736;Eventual;FALSE;70161000001VfTg
0036100000rfsAR;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;22737;Eventual;FALSE;70161000001McF9
0036100000rfu84;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;22738;Eventual;FALSE;70161000001VfTh
0036100000rfo9i;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;87;;22739;Eventual;FALSE;70161000001VfTi
0036100000reMrp;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;22740;Eventual;FALSE;70161000001VfTj
0036100000reMrp;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;22741;Eventual;FALSE;70161000001VfTj
0036100000rfoCO;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;60;;22742;Eventual;FALSE;70161000001VaY5
0036100000rfrmg;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;22743;Eventual;FALSE;70161000001VaY5
0036100000rftdj;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;600;;22744;Eventual;FALSE;70161000001VaY5
0036100000rglyh;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;600;;22745;Eventual;FALSE;70161000001VaY5
0036100000rgm2U;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;22746;Eventual;FALSE;70161000001VaY5
0036100000rfr7c;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;22747;Eventual;FALSE;70161000001VaY6
0036100000rglAZ;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;22748;Eventual;FALSE;70161000001VaY6
0036100000rgllI;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;22749;Eventual;FALSE;70161000001VaY6
0036100000rfoj5;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;22750;Eventual;FALSE;70161000001VaY7
0036100000rfpc4;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;250;;22751;Eventual;FALSE;70161000001VaY7
0036100000rfr4R;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;22752;Eventual;FALSE;70161000001VaY7
0036100000rfqar;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;22753;Eventual;FALSE;70161000001VaY8
0036100000rfr7c;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;22754;Eventual;FALSE;70161000001VaY8
0036100000rfrSL;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;22755;Eventual;FALSE;70161000001VaY8
0036100000rfrha;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;22756;Eventual;FALSE;70161000001VaY8
0036100000rglTy;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;22757;Eventual;FALSE;70161000001VaY8
0036100000rglga;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;22758;Eventual;FALSE;70161000001VaY8
0036100000reNEP;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;22759;Eventual;FALSE;70161000001VaY9
0036100000reNhH;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;22760;Eventual;FALSE;70161000001VaY9
0036100000reO1m;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;22761;Eventual;FALSE;70161000001VaY9
0036100000rfo2p;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;22762;Eventual;FALSE;70161000001VaY9
0036100000rfoCx;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;22763;Eventual;FALSE;70161000001VaY9
0036100000rfojE;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;22764;Eventual;FALSE;70161000001VaY9
0036100000rfojg;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;22765;Eventual;FALSE;70161000001VaY9
0036100000rfoqD;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;60;;22766;Eventual;FALSE;70161000001VaY9
0036100000rdmBE;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;22767;Eventual;FALSE;70161000001VaY9
0036100000rfq6a;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;22768;Eventual;FALSE;70161000001VaY9
0036100000rfqAv;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;22769;Eventual;FALSE;70161000001VaY9
0036100000rfqhf;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;22770;Eventual;FALSE;70161000001VaY9
0036100000rfr4i;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;22771;Eventual;FALSE;70161000001VaY9
0036100000rfrQI;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;22772;Eventual;FALSE;70161000001VaY9
0036100000rfreq;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;141.89;;22773;Eventual;FALSE;70161000001VaY9
0036100000rfrpJ;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;400;;22774;Eventual;FALSE;70161000001VaY9
0036100000rfskL;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;800;;22775;Eventual;FALSE;70161000001VaY9
0036100000rfsnn;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;22776;Eventual;FALSE;70161000001VaY9
0036100000rfsuJ;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;20;;22777;Eventual;FALSE;70161000001VaY9
0036100000rftFo;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;22778;Eventual;FALSE;70161000001VaY9
0036100000rftJa;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;15;;22779;Eventual;FALSE;70161000001VaY9
0036100000rftLW;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;22780;Eventual;FALSE;70161000001VaY9
0036100000rftS5;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;22781;Eventual;FALSE;70161000001VaY9
0036100000rglxn;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;22782;Eventual;FALSE;70161000001VaY9
0036100000rglzU;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;22783;Eventual;FALSE;70161000001VaY9
0036100000rfpZ7;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;22784;Eventual;FALSE;70161000001VaYA
0036100000rfqsA;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;22785;Eventual;FALSE;70161000001VaYA
0036100000rfrPX;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;22786;Eventual;FALSE;70161000001VaYA
0036100000rftSe;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;22787;Eventual;FALSE;70161000001VaYA
0036100000rglhp;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;22788;Eventual;FALSE;70161000001VaYA
0036100000reO1r;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;22789;Eventual;FALSE;70161000000RCW2
0036100000rfo8W;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;22790;Eventual;TRUE;70161000001VaYA
0036100000rfof6;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;22791;Eventual;TRUE;70161000001VaYA
0036100000rfpim;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;600;;22792;Eventual;TRUE;70161000001VaYA
0036100000rfpvt;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;22793;Eventual;TRUE;70161000001VaYA
0036100000rfq1B;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;22794;Eventual;TRUE;70161000001VaYA
0036100000rfq1G;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;22795;Eventual;TRUE;70161000001VaYA
0036100000rfq29;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;22796;Eventual;TRUE;70161000001VaYA
0036100000rfq3w;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;22797;Eventual;TRUE;70161000001VaYA
0036100000rfq4J;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;22798;Eventual;TRUE;70161000001VaYA
0036100000rfqFV;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;22799;Eventual;TRUE;70161000001VaYA
0036100000rfqMA;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;600;;22800;Eventual;TRUE;70161000001VaYA
0036100000rfqWs;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;391;;22801;Eventual;TRUE;70161000001VaYA
0036100000rfqZ7;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;250;;22802;Eventual;TRUE;70161000001VaYA
0036100000rfqZY;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;22803;Eventual;TRUE;70161000001VaYA
0036100000rfqzV;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;22804;Eventual;TRUE;70161000001VaYA
0036100000rfr0s;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;22805;Eventual;TRUE;70161000001VaYA
0036100000rfrGD;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;22806;Eventual;TRUE;70161000001VaYA
0036100000rfq05;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;22807;Eventual;FALSE;70161000000RCX5
0036100000rglxm;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;100;;22808;Eventual;0;70161000001VaYA
0036100000rfteQ;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;1000;;22809;Eventual;0;70161000001VaYA
0036100000rfojP;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;50;;22810;Eventual;0;70161000001VaYA
0036100000rgmNt;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;500;;22811;Eventual;0;70161000001VaYA
0036100000rftji;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;200;;22812;Eventual;0;70161000001VaYA
0036100000rfuEt;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;450;;22813;Eventual;0;70161000001VaYA
0036100000rgmdI;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;300;;22814;Eventual;0;70161000001VaYA
0036100001TE5kT;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;500;;22815;Eventual;0;70161000001VaYA
0036100000rfqmW;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;200;;22816;Eventual;0;70161000001VaYA
0036100000rfuE4;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;400;;22817;Eventual;0;70161000001VaYA
0036100000rft2S;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;200.5;;22818;Eventual;0;70161000001VaYA
0036100000rgmnL;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;1000;;22819;Eventual;0;70161000001VaYA
0036100000rfqqq;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;500;;22820;Eventual;0;70161000001VaYA
0036100000rfu4e;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;350;;22821;Eventual;0;70161000001VaYA
0036100000rftP7;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;180;;22822;Eventual;0;70161000001VaYA
0036100000rfoqn;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;2000;;22823;Eventual;0;70161000001VaYA
0036100000rgmpW;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;200;;22824;Eventual;0;70161000001VaYA
0036100001EFmLf;;Otro;;;;Completo;08/08/2018;08/08/2018;08/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;200;;22825;Eventual;0;70161000001VaYA
0036100000rfras;;Otro;;;;Completo;07/08/2018;07/08/2018;07/08/2018;Cobro Express;Esporádica;Pesos Argentinos;250;;22682;Eventual;TRUE;70161000001VaYA
