Donante;Banco;Canal de Ingreso;Tratamiento;CBU;Descripción;Estado;Fecha de compromiso;Fecha de fin de compromiso;Fecha para realizar primer cobranza;Forma de Pago;Frecuencia;Moneda;Monto en pesos;Monto en otra moneda;Número de Sobre;Tipo de compromiso;Donó tarjeta donante;Campaña
0036100000rglHu;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23653;Eventual;TRUE;70161000001VaYY
0036100000rglOC;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23654;Eventual;TRUE;70161000001VaYY
0036100000rglRg;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23655;Eventual;TRUE;70161000001VaYY
0036100000rglTz;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23656;Eventual;TRUE;70161000001VaYY
0036100000rglXt;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23657;Eventual;TRUE;70161000001VaYY
0036100000rglvc;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23658;Eventual;TRUE;70161000001VaYY
0036100000rgm56;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23659;Eventual;TRUE;70161000001VaYY
0036100000rgmLR;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23660;Eventual;TRUE;70161000001VaYY
0036100000reM5X;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23661;Eventual;TRUE;70161000001VaYY
0036100000reM7B;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23662;Eventual;TRUE;70161000001VaYY
0036100000reNkO;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23663;Eventual;TRUE;70161000001VaYY
0036100000rglVK;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;332.93;;23664;Eventual;FALSE;70161000001VaYA
0036100000rgknT;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;400;;23665;Eventual;FALSE;70161000000RCY9
0036100000rgkru;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;400;;23666;Eventual;FALSE;70161000000RCYC
0036100000rftEg;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;600;;23667;Eventual;FALSE;70161000000RCYa
0036100000rfrRI;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23668;Eventual;FALSE;70161000000RCYd
0036100000rfodw;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23669;Eventual;FALSE;70161000000RCZ2
0036100000rfokf;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23670;Eventual;FALSE;70161000001K3sH
0036100000rglI1;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23671;Eventual;FALSE;70161000001VfTh
0036100000rglI1;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23672;Eventual;FALSE;70161000001VfTh
0036100000rglI1;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23673;Eventual;FALSE;70161000001VfTh
0036100000rglI1;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23674;Eventual;FALSE;70161000001VfTh
0036100000rglI1;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23675;Eventual;FALSE;70161000001VfTh
0036100000rglI1;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23676;Eventual;FALSE;70161000001VfTh
0036100000rglI1;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23677;Eventual;FALSE;70161000001VfTh
0036100000rglI1;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23678;Eventual;FALSE;70161000001VfTh
0036100000rglI1;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23679;Eventual;FALSE;70161000001VfTh
0036100000rglI1;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23680;Eventual;FALSE;70161000001VfTh
0036100000rgmEi;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23681;Eventual;FALSE;70161000001VfTj
0036100000rfodt;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23682;Eventual;FALSE;70161000001VaY8
0036100000rfroT;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23683;Eventual;FALSE;70161000001VaY8
0036100000reLrT;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23684;Eventual;FALSE;70161000001VaY9
0036100000rdkiD;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23685;Eventual;FALSE;70161000001VaY9
0036100000reMta;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23686;Eventual;FALSE;70161000001VaY9
0036100000reMwc;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23687;Eventual;FALSE;70161000001VaY9
0036100000reNOQ;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23688;Eventual;FALSE;70161000001VaY9
0036100000reNaE;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23689;Eventual;FALSE;70161000001VaY9
0036100000rfpj5;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23690;Eventual;FALSE;70161000001VaY9
0036100000rfpmJ;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;700;;23691;Eventual;FALSE;70161000001VaY9
0036100000rfpwL;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23692;Eventual;FALSE;70161000001VaY9
0036100000rfqay;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23693;Eventual;FALSE;70161000001VaY9
0036100000rfr8u;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23694;Eventual;FALSE;70161000001VaY9
0036100000rfrx3;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23695;Eventual;FALSE;70161000001VaY9
0036100000rft4L;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;400;;23696;Eventual;FALSE;70161000001VaY9
0036100000rftJ7;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23697;Eventual;FALSE;70161000001VaY9
0036100000rftoY;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;145;;23698;Eventual;FALSE;70161000001VaY9
0036100000rftxg;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23699;Eventual;FALSE;70161000001VaY9
0036100000rgloM;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;23700;Eventual;FALSE;70161000001VaY9
0036100000reLmG;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;400;;23701;Eventual;FALSE;70161000001VaYA
0036100000reMmw;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;23702;Eventual;FALSE;70161000001VaYA
0036100000reMnW;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;250;;23703;Eventual;FALSE;70161000001VaYA
0036100000rdlCR;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23704;Eventual;FALSE;70161000001VaYA
0036100000reMpZ;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23705;Eventual;FALSE;70161000001VaYA
0036100000reNed;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23706;Eventual;FALSE;70161000001VaYA
0036100000reNlJ;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;40;;23707;Eventual;FALSE;70161000001VaYA
0036100000reO1O;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23708;Eventual;FALSE;70161000001VaYA
0036100000reO3k;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23709;Eventual;FALSE;70161000001VaYA
0036100000rfo1L;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23710;Eventual;FALSE;70161000001VaYA
0036100000rfo7V;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23711;Eventual;FALSE;70161000001VaYA
0036100000rfodt;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23712;Eventual;FALSE;70161000001VaYA
0036100000rfoir;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23713;Eventual;FALSE;70161000001VaYA
0036100000rfpbG;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23714;Eventual;FALSE;70161000001VaYA
0036100000rfqQ8;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23715;Eventual;FALSE;70161000001VaYA
0036100000rfqRi;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;60;;23716;Eventual;FALSE;70161000001VaYA
0036100000rfqWu;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23717;Eventual;FALSE;70161000001VaYA
0036100000rfqfA;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23718;Eventual;FALSE;70161000001VaYA
0036100000rfqqZ;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23719;Eventual;FALSE;70161000001VaYA
0036100000rfqsc;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;120;;23720;Eventual;FALSE;70161000001VaYA
0036100000rfqwx;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;20;;23721;Eventual;FALSE;70161000001VaYA
0036100000rfqxG;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23722;Eventual;FALSE;70161000001VaYA
0036100000rfqxe;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23723;Eventual;FALSE;70161000001VaYA
0036100000rfqzs;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23724;Eventual;FALSE;70161000001VaYA
0036100000rfr3K;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23725;Eventual;FALSE;70161000001VaYA
0036100000rfrAj;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23726;Eventual;FALSE;70161000001VaYA
0036100000rfrJB;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23727;Eventual;FALSE;70161000001VaYA
0036100000rfrWn;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23728;Eventual;FALSE;70161000001VaYA
0036100000rfrf7;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23729;Eventual;FALSE;70161000001VaYA
0036100000reC7V;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23730;Eventual;FALSE;70161000001VaYA
0036100000rfrx3;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23731;Eventual;FALSE;70161000001VaYA
0036100000rfrxj;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;23732;Eventual;FALSE;70161000001VaYA
0036100000rfsFf;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23733;Eventual;FALSE;70161000001VaYA
0036100000rft2L;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23734;Eventual;FALSE;70161000001VaYA
0036100000rftJ7;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23735;Eventual;FALSE;70161000001VaYA
0036100000rftOx;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23736;Eventual;FALSE;70161000001VaYA
0036100000rftsG;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23737;Eventual;FALSE;70161000001VaYA
0036100000rftvJ;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23738;Eventual;FALSE;70161000001VaYA
0036100000rfu4b;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;1500;;23739;Eventual;FALSE;70161000001VaYA
0036100000rfu83;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23740;Eventual;FALSE;70161000001VaYA
0036100000rfu8G;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23741;Eventual;FALSE;70161000001VaYA
0036100000rfuEq;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;70;;23742;Eventual;FALSE;70161000001VaYA
0036100000rglvM;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23743;Eventual;FALSE;70161000001VaYA
0036100000rglvm;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;400;;23744;Eventual;FALSE;70161000001VaYA
0036100000rgmYm;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;23745;Eventual;FALSE;70161000001VaYA
0036100000rfoV2;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23746;Eventual;TRUE;70161000001VaYY
0036100000rfpXf;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;23747;Eventual;TRUE;70161000001VaYY
0036100000rfpe7;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23748;Eventual;TRUE;70161000001VaYY
0036100000rfpgg;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23749;Eventual;TRUE;70161000001VaYY
0036100000rfpin;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;151;;23750;Eventual;TRUE;70161000001VaYY
0036100000rfq32;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23751;Eventual;TRUE;70161000001VaYY
0036100000rfqEl;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23752;Eventual;TRUE;70161000001VaYY
0036100000rfqHi;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23753;Eventual;TRUE;70161000001VaYY
0036100000rfqdK;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;400;;23754;Eventual;TRUE;70161000001VaYY
0036100000rfqqM;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23755;Eventual;TRUE;70161000001VaYY
0036100000rfqwX;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;80;;23756;Eventual;TRUE;70161000001VaYY
0036100000rfsKx;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23757;Eventual;TRUE;70161000001VaYY
0036100000rfoVO;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;100;;23758;Eventual;0;70161000001VaYA
0036100000rgmCl;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;800;;23759;Eventual;0;70161000001VaYA
0036100000rgmwC;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;100;;23760;Eventual;0;70161000001VaYA
0036100000vbiIo;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;100;;23761;Eventual;0;70161000001VaYA
0036100000rfrk5;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;300;;23762;Eventual;0;70161000001VaYA
0036100000rftN8;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;100;;23763;Eventual;0;70161000001VaYA
0036100000rfo0g;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;100;;23764;Eventual;0;70161000001VaYA
0036100000reNj3;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;300;;23765;Eventual;0;70161000001VaYA
0036100000rfpgx;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;200;;23766;Eventual;0;70161000001VaYA
0036100000rfpwA;;Otro;;;;Completo;16/8/2018;16/8/2018;16/8/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;150;;23767;Eventual;0;70161000001VaYA
0036100000reNxj;;Otro;;;;Completo;15/8/2018;15/8/2018;15/8/2018;Cobro Express;Esporádica;Pesos Argentinos;2000;;23632;Eventual;FALSE;70161000001VfTi
0036100000rfqgT;;Otro;;;;Completo;15/8/2018;15/8/2018;15/8/2018;Cobro Express;Esporádica;Pesos Argentinos;100;;23633;Eventual;FALSE;70161000001VaYA
0036100000rgm0h;;Otro;;;;Completo;15/8/2018;15/8/2018;15/8/2018;Cobro Express;Esporádica;Pesos Argentinos;200;;23634;Eventual;FALSE;70161000001VaYA
0036100000reN7A;;Otro;;;;Completo;15/8/2018;15/8/2018;15/8/2018;Cobro Express;Esporádica;Pesos Argentinos;2500;;23635;Eventual;FALSE;70161000001VaYA
