Donante;Banco;Canal de Ingreso;Tratamiento;CBU;Descripción;Estado;Fecha de compromiso;Fecha de fin de compromiso;Fecha para realizar primer cobranza;Forma de Pago;Frecuencia;Moneda;Monto en pesos;Monto en otra moneda;Número de Sobre;Tipo de compromiso;Donó tarjeta donante;Campaña
0036100000rfsqZ;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21241;Eventual;FALSE;70161000001VaY9
0036100000reM7L;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21242;Eventual;FALSE;70161000001VaY9
0036100000rfsA2;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21243;Eventual;FALSE;70161000001VaY6
0036100000rftMj;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;21244;Eventual;FALSE;70161000001VaY9
0036100000reNJX;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21245;Eventual;TRUE;70161000001VaY9
0036100000rfrRg;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21246;Eventual;FALSE;70161000001VaY9
0036100000reNlC;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21247;Eventual;FALSE;70161000001VaY9
0036100000rfoqT;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;89.14;;21248;Eventual;FALSE;70161000001VaY8
0036100000rftkI;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21249;Eventual;FALSE;70161000001VaY9
0036100000rfqwT;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;21250;Eventual;TRUE;70161000001VaY9
0036100000rgllC;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;21251;Eventual;TRUE;70161000001VaY9
0036100000rfo7y;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;21252;Eventual;FALSE;70161000001VaY9
0036100000rfq0y;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21253;Eventual;FALSE;70161000001VaY9
0036100000rfrAj;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21254;Eventual;FALSE;70161000001VaY9
0036100000rfqqZ;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21255;Eventual;FALSE;70161000001VaY9
0036100000rfqs3;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21256;Eventual;FALSE;70161000001VaY8
0036100000rfoj5;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21257;Eventual;FALSE;70161000001VaY9
0036100000rfuE1;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;112;;21258;Eventual;TRUE;70161000001VaY9
0036100000reNCk;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21259;Eventual;FALSE;70161000000SNSl
0036100000rftHR;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;250;;21260;Eventual;FALSE;70161000001VaY9
0036100000rfpxn;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21261;Eventual;FALSE;70161000001VaY9
0036100000rfuMF;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;21262;Eventual;TRUE;70161000001VaY9
0036100000rfpy6;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;128.12;;21263;Eventual;TRUE;70161000001VaY9
0036100000rfpXr;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21264;Eventual;TRUE;70161000001VaY9
0036100000rfsno;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;21265;Eventual;FALSE;70161000001VaY9
0036100000rfrFr;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21266;Eventual;TRUE;70161000001VaY9
0036100000reNWv;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21267;Eventual;FALSE;70161000001VaY9
0036100000rfsvi;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21268;Eventual;TRUE;70161000001VaY9
0036100000rftpi;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100.5;;21269;Eventual;FALSE;70161000001VaY9
0036100000rfolz;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21270;Eventual;TRUE;70161000001VaY9
0036100000rfsQq;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21271;Eventual;TRUE;70161000001VaY9
0036100000rfqxP;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;151.4;;21272;Eventual;TRUE;70161000001VaY9
0036100000reMmD;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;21273;Eventual;TRUE;70161000001VaY9
0036100000reN7A;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21274;Eventual;TRUE;70161000001VaY9
0036100000reN7A;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;21275;Eventual;TRUE;70161000001VaY9
0036100000reN7A;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21276;Eventual;TRUE;70161000001VaY9
0036100000rgmAl;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21277;Eventual;TRUE;70161000001VaY9
0036100000rfpVj;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;21278;Eventual;FALSE;70161000001VaY9
0036100000reMpy;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;21279;Eventual;FALSE;70161000001VaY9
0036100000rgm2u;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21280;Eventual;TRUE;70161000001VaY9
0036100000rglvc;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21281;Eventual;TRUE;70161000001VaY9
0036100000rgm1F;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;21282;Eventual;TRUE;70161000001VaY9
0036100000rgmG3;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21283;Eventual;TRUE;70161000001VaY9
0036100000rfs9d;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;21284;Eventual;FALSE;70161000001VaY7
0036100000rfs9d;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;21285;Eventual;FALSE;70161000001VaY5
0036100000rfs9d;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;30;;21286;Eventual;FALSE;70161000001VfTj
0036100000rfs9d;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;30;;21287;Eventual;FALSE;70161000001VaY6
0036100000rfs9d;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;30;;21288;Eventual;FALSE;70161000001VaY8
0036100000rfs9d;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;30;;21289;Eventual;FALSE;70161000001VfTg
0036100000rft4h;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21290;Eventual;TRUE;70161000001VaY9
0036100000rft4h;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21291;Eventual;TRUE;70161000001VaY9
0036100000rft4h;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;21292;Eventual;TRUE;70161000001VaY9
0036100000rft4h;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21293;Eventual;TRUE;70161000001VaY9
0036100000rft4g;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21294;Eventual;FALSE;70161000001VfTj
0036100000rfrHd;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;21295;Eventual;TRUE;70161000001VaY9
0036100000rfshD;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;40;;21296;Eventual;TRUE;70161000001VaY9
0036100000rfphd;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21297;Eventual;TRUE;70161000001VaY9
0036100000reNkB;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21298;Eventual;FALSE;70161000001VaY9
0036100000rftsJ;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21299;Eventual;TRUE;70161000001VaY9
0036100000reNpU;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;21300;Eventual;FALSE;70161000001VaY9
0036100000rfpWJ;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21301;Eventual;FALSE;70161000001VaY9
0036100000rgmAP;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21302;Eventual;TRUE;70161000001VaY9
0036100000rfrQn;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21303;Eventual;FALSE;70161000001VaY9
0036100000rfqFY;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21304;Eventual;TRUE;70161000001VaY9
0036100000rfqTV;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;21305;Eventual;FALSE;70161000001VaY9
0036100000rfrJZ;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21306;Eventual;TRUE;70161000001VaY9
0036100000reN7P;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21307;Eventual;TRUE;70161000001VaY9
0036100000rftvC;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;21308;Eventual;TRUE;70161000001VaY9
0036100000reNpS;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;21309;Eventual;TRUE;70161000001VaY9
0036100000reNpS;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21310;Eventual;FALSE;70161000001VaY9
0036100000rfu1n;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21311;Eventual;FALSE;70161000001VfTi
0036100000rfrSE;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21312;Eventual;FALSE;70161000001VaY9
0036100000reNQA;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;21313;Eventual;TRUE;70161000001VaY9
0036100000rfsl2;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21314;Eventual;FALSE;70161000001VaY9
0036100000reM7v;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;700;;21315;Eventual;FALSE;70161000001VaY8
0036100000rfr4H;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21316;Eventual;TRUE;70161000001VaY9
0036100000rfpwK;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;60;;21317;Eventual;FALSE;70161000001KNjJ
0036100000reNa3;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;900;;21318;Eventual;FALSE;70161000001VaY9
0036100000rfrfG;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;21319;Eventual;TRUE;70161000001VaY9
0036100000rfrrF;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21320;Eventual;FALSE;70161000001VaY9
0036100000rgkyx;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21321;Eventual;TRUE;70161000001VaY9
0036100000rglgn;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;175;;21322;Eventual;FALSE;70161000001VaY9
0036100000rfszj;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21323;Eventual;FALSE;70161000001VaY9
0036100000rfu61;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21324;Eventual;TRUE;70161000001VaY9
0036100000rftuR;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;21.27;;21325;Eventual;FALSE;70161000000RCXJ
0036100000reNhN;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21326;Eventual;FALSE;70161000001VaY9
0036100000rfsFz;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;34.7;;21327;Eventual;TRUE;70161000001VaY9
0036100000rfuKR;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21328;Eventual;TRUE;70161000001VaY9
0036100000rfs9v;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21329;Eventual;FALSE;70161000001VaY9
0036100000rgm5L;;Otro;;;;Completo;28/07/2018;28/07/2018;28/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;350;;21330;Eventual;TRUE;70161000001VaY9
0036100000rfrFT;;Otro;;;;Completo;29/07/2018;29/07/2018;29/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;400;;21331;Eventual;TRUE;70161000001VaY9
0036100000rfrG0;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;100;;21332;Eventual;0;70161000001VaY9
0036100000rgknf;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;200;;21333;Eventual;0;70161000001VaY9
0036100000rfrYq;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;95;;21334;Eventual;0;70161000001VaY9
0036100000reDfL;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;500;;21335;Eventual;0;70161000001VaY9
0036100000rglIA;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;200;;21336;Eventual;0;70161000001VaY9
0036100000zHR63;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;400;;21337;Eventual;0;70161000001VaY9
0036100000rfrev;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;100;;21338;Eventual;0;70161000001VaY9
0036100000rfo0g;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;100;;21339;Eventual;0;70161000001VaY9
0036100000rfu6Q;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;120;;21340;Eventual;0;70161000001VaY9
0036100000rglqm;;Otro;;;;Completo;27/07/2018;27/07/2018;27/07/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;200;;21341;Eventual;0;70161000001VaY9
