Donante;Banco;Canal de Ingreso;Tratamiento;CBU;Descripción;Estado;Fecha de compromiso;Fecha de fin de compromiso;Fecha para realizar primer cobranza;Forma de Pago;Frecuencia;Moneda;Monto en pesos;Monto en otra moneda;Número de Sobre;Tipo de compromiso;Donó tarjeta donante;Campaña
0036100000rfuDK;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21764;Eventual;TRUE;70161000001VaYA
0036100000rfuJq;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;400;;21765;Eventual;TRUE;70161000001VaYA
0036100000rfuKg;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21766;Eventual;TRUE;70161000001VaYA
0036100000rgko7;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21767;Eventual;TRUE;70161000001VaYA
0036100000rgl6F;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21768;Eventual;TRUE;70161000001VaYA
0036100000rglLI;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;21769;Eventual;TRUE;70161000001VaYA
0036100000rglQA;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;21770;Eventual;TRUE;70161000001VaYA
0036100000rglQO;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21771;Eventual;TRUE;70161000001VaYA
0036100000rglQO;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21772;Eventual;TRUE;70161000001VaYA
0036100000rglSk;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21773;Eventual;TRUE;70161000001VaYA
0036100000rglU8;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21774;Eventual;TRUE;70161000001VaYA
0036100000rgleP;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21775;Eventual;TRUE;70161000001VaYA
0036100000rglfj;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21776;Eventual;TRUE;70161000001VaYA
0036100000rglg5;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21777;Eventual;TRUE;70161000001VaYA
0036100000rgmCX;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21778;Eventual;TRUE;70161000001VaYA
0036100001J9IbU;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21779;Eventual;TRUE;70161000001VaYA
0036100000reM7S;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21780;Eventual;TRUE;70161000001VaYA
0036100000reMC0;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;21781;Eventual;TRUE;70161000001VaYA
0036100000reMJ9;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21782;Eventual;TRUE;70161000001VaYA
0036100000reMJ9;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21783;Eventual;TRUE;70161000001VaYA
0036100000reMJ9;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21784;Eventual;TRUE;70161000001VaYA
0036100000reMJ9;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21785;Eventual;TRUE;70161000001VaYA
0036100000reMJ9;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21786;Eventual;TRUE;70161000001VaYA
0036100000reMJ9;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21787;Eventual;TRUE;70161000001VaYA
0036100000reMJ9;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21788;Eventual;TRUE;70161000001VaYA
0036100000reMJ9;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21789;Eventual;TRUE;70161000001VaYA
0036100000reMJ9;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21790;Eventual;TRUE;70161000001VaYA
0036100000reMJ9;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21791;Eventual;TRUE;70161000001VaYA
0036100000reMW2;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;493;;21792;Eventual;TRUE;70161000001VaYA
0036100000reMoq;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21793;Eventual;TRUE;70161000001VaYA
0036100000reN5t;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;400;;21794;Eventual;TRUE;70161000001VaYA
0036100000reNAg;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;250;;21795;Eventual;TRUE;70161000001VaYA
0036100000reNCT;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21796;Eventual;TRUE;70161000001VaYA
0036100000reNTp;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21797;Eventual;TRUE;70161000001VaYA
0036100000reNWA;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21798;Eventual;TRUE;70161000001VaYA
0036100000reNjK;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21799;Eventual;TRUE;70161000001VaYA
0036100000rftXw;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21800;Eventual;FALSE;70161000001VaYA
0036100000rftrN;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;70;;21801;Eventual;FALSE;70161000000RCXl
0036100000rftrN;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;70;;21802;Eventual;FALSE;70161000000RCXl
0036100000rfodb;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21803;Eventual;FALSE;70161000000RCYO
0036100000rglUe;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21804;Eventual;FALSE;70161000000RCYX
0036100000reLji;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21805;Eventual;FALSE;70161000000RCYn
0036100000reLji;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21806;Eventual;FALSE;70161000000RCYn
0036100000rftI9;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;21807;Eventual;FALSE;70161000000RCYx
0036100000rfrez;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21808;Eventual;FALSE;70161000000RCZ9
0036100000rftWP;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;60;;21809;Eventual;FALSE;70161000000RCZA
0036100000rfsze;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21810;Eventual;FALSE;70161000000SNSl
0036100000rftKG;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21811;Eventual;FALSE;70161000001K3sH
0036100000rftp0;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;21812;Eventual;FALSE;70161000001K3sH
0036100000rfoBQ;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;21813;Eventual;FALSE;70161000001VfTg
0036100000reNPu;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21814;Eventual;FALSE;70161000001McF9
0036100000rftp0;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;21815;Eventual;FALSE;70161000001VfTh
0036100000rfthg;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;21816;Eventual;FALSE;70161000001VfTi
0036100000rfrWU;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;120;;21817;Eventual;FALSE;70161000001VaY5
0036100000rfsVi;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;250;;21818;Eventual;FALSE;70161000001VaY5
0036100000rgm88;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;21819;Eventual;FALSE;70161000001VaY6
0036100000rfomm;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21820;Eventual;FALSE;70161000001VaY7
0036100000rfthR;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;21821;Eventual;FALSE;70161000001VaY7
0036100000reMb2;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21822;Eventual;FALSE;70161000001VaY8
0036100000rfpZo;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21823;Eventual;FALSE;70161000001VaY8
0036100000rfqRr;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21824;Eventual;FALSE;70161000001VaY8
0036100000rfqxF;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21825;Eventual;FALSE;70161000001VaY8
0036100000rfrF8;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;40;;21826;Eventual;FALSE;70161000001VaY8
0036100000reNZr;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21827;Eventual;FALSE;70161000001VaY9
0036100000reNaZ;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;21828;Eventual;FALSE;70161000001VaY9
0036100000reNhQ;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21829;Eventual;FALSE;70161000001VaY9
0036100000rfo9J;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21830;Eventual;FALSE;70161000001VaY9
0036100000rfoAt;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;143;;21831;Eventual;FALSE;70161000001VaY9
0036100000rfoYl;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;21832;Eventual;FALSE;70161000001VaY9
0036100000rfocV;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;21833;Eventual;FALSE;70161000001VaY9
0036100000rfoja;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21834;Eventual;FALSE;70161000001VaY9
0036100000rfpZo;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21835;Eventual;FALSE;70161000001VaY9
0036100000rfpc6;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21836;Eventual;FALSE;70161000001VaY9
0036100000rfq3d;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;600;;21837;Eventual;FALSE;70161000001VaY9
0036100000rfqRh;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;21838;Eventual;FALSE;70161000001VaY9
0036100000rfqRr;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21839;Eventual;FALSE;70161000001VaY9
0036100000rfqZm;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21840;Eventual;FALSE;70161000001VaY9
0036100000rfqdG;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;21841;Eventual;FALSE;70161000001VaY9
0036100000rfrPS;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21842;Eventual;FALSE;70161000001VaY9
0036100000rfrRG;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21843;Eventual;FALSE;70161000001VaY9
0036100000rfrYx;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;21844;Eventual;FALSE;70161000001VaY9
0036100000rfrn0;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21845;Eventual;FALSE;70161000001VaY9
0036100000rfroV;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;21846;Eventual;FALSE;70161000001VaY9
0036100000rfrqB;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;21847;Eventual;FALSE;70161000001VaY9
0036100000rfrrL;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21848;Eventual;FALSE;70161000001VaY9
0036100000rfryo;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21849;Eventual;FALSE;70161000001VaY9
0036100000rfryo;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21850;Eventual;FALSE;70161000001VaY9
0036100000rfryo;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21851;Eventual;FALSE;70161000001VaY9
0036100000rfsLz;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;21852;Eventual;FALSE;70161000001VaY9
0036100000rfsgi;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;21853;Eventual;FALSE;70161000001VaY9
0036100000rfsqn;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;21854;Eventual;FALSE;70161000001VaY9
0036100000rfssu;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;21855;Eventual;FALSE;70161000001VaY9
0036100000rfsui;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21856;Eventual;FALSE;70161000001VaY9
0036100000rfswC;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21857;Eventual;FALSE;70161000001VaY9
0036100000rftCO;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;250;;21858;Eventual;FALSE;70161000001VaY9
0036100000rftHP;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21859;Eventual;FALSE;70161000001VaY9
0036100000rftKP;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;143;;21860;Eventual;FALSE;70161000001VaY9
0036100000rftMO;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21861;Eventual;FALSE;70161000001VaY9
0036100000rftOx;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;156;;21862;Eventual;FALSE;70161000001VaY9
0036100000rftRm;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21863;Eventual;FALSE;70161000001VaY9
0036100000rftTs;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21864;Eventual;FALSE;70161000001VaY9
0036100000rftdT;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21865;Eventual;FALSE;70161000001VaY9
0036100000rftvH;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;21866;Eventual;FALSE;70161000001VaY9
0036100000rgldm;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21867;Eventual;FALSE;70161000001VaY9
0036100000rglhR;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;30;;21868;Eventual;FALSE;70161000001VaY9
0036100000rglmo;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;21869;Eventual;FALSE;70161000001VaY9
0036100000rglun;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;143;;21870;Eventual;FALSE;70161000001VaY9
0036100001KIWVC;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21871;Eventual;FALSE;70161000001VaY9
0036100001LnwMO;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21872;Eventual;FALSE;70161000001VaY9
0036100000reLkT;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;400;;21873;Eventual;TRUE;70161000001VaYA
0036100000reMzH;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21874;Eventual;TRUE;70161000001VaYA
0036100000rfoBC;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;21875;Eventual;TRUE;70161000001VaYA
0036100000rfodU;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21876;Eventual;TRUE;70161000001VaYA
0036100000rfoez;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;21877;Eventual;TRUE;70161000001VaYA
0036100000rfpVX;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21878;Eventual;TRUE;70161000001VaYA
0036100000rfpZ2;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;21879;Eventual;TRUE;70161000001VaYA
0036100000rfpcr;;Otro;;;;Completo;02/08/2018;02/08/2018;02/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;223.55;;21880;Eventual;TRUE;70161000001VaYA
