Donante;Banco;Canal de Ingreso;Tratamiento;CBU;Descripción;Estado;Fecha de compromiso;Fecha de fin de compromiso;Fecha para realizar primer cobranza;Forma de Pago;Frecuencia;Moneda;Monto en pesos;Monto en otra moneda;Número de Sobre;Tipo de compromiso;Donó tarjeta donante;Campaña
0036100000rgmdy;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23191;Eventual;TRUE;70161000001VaYA
0036100000reLjq;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;48.54;;23192;Eventual;TRUE;70161000001VaYA
0036100000reMOo;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;250;;23193;Eventual;TRUE;70161000001VaYA
0036100000reMmA;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23194;Eventual;TRUE;70161000001VaYA
0036100000reNOf;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23195;Eventual;TRUE;70161000001VaYA
0036100000reNTq;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;800;;23196;Eventual;TRUE;70161000001VaYA
0036100000reNph;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23197;Eventual;TRUE;70161000001VaYA
0036100000rfsqY;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;60;;23198;Eventual;FALSE;70161000000RCXl
0036100000rftv5;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23199;Eventual;FALSE;70161000000RCZB
0036100000rglzO;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23200;Eventual;FALSE;70161000001KNjJ
0036100000rfrMC;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;23201;Eventual;FALSE;70161000001L37H
0036100000rft7U;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23202;Eventual;FALSE;70161000001McF9
0036100000reNAq;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;250;;23203;Eventual;FALSE;70161000001VfTi
0036100000rfspF;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;110;;23204;Eventual;FALSE;70161000001VfTi
0036100000rft8G;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23205;Eventual;FALSE;70161000001VfTi
0036100000rgleT;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23206;Eventual;FALSE;70161000001VfTj
0036100000rglgg;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23207;Eventual;FALSE;70161000001VfTj
0036100000rfokO;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;23208;Eventual;FALSE;70161000001VaY5
0036100000rfuCL;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;23209;Eventual;FALSE;70161000001VaY5
0036100000reNhe;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23210;Eventual;FALSE;70161000001VaY6
0036100000rfqqC;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23211;Eventual;FALSE;70161000001VaY8
0036100000rfrHk;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23212;Eventual;FALSE;70161000001VaY8
0036100000rfrTK;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23213;Eventual;FALSE;70161000001VaY8
0036100000reNrq;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23214;Eventual;FALSE;70161000001VaY9
0036100000rfo9I;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23215;Eventual;FALSE;70161000001VaY9
0036100000rfpjK;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;143;;23216;Eventual;FALSE;70161000001VaY9
0036100000rfqL4;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23217;Eventual;FALSE;70161000001VaY9
0036100000rfqfq;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23218;Eventual;FALSE;70161000001VaY9
0036100000rfqk0;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23219;Eventual;FALSE;70161000001VaY9
0036100000rfqkw;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;23220;Eventual;FALSE;70161000001VaY9
0036100000rfqrr;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23221;Eventual;FALSE;70161000001VaY9
0036100000rfqxk;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23222;Eventual;FALSE;70161000001VaY9
0036100000rfr1O;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;23223;Eventual;FALSE;70161000001VaY9
0036100000rfr41;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;143;;23224;Eventual;FALSE;70161000001VaY9
0036100000rfrTK;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23225;Eventual;FALSE;70161000001VaY9
0036100000rfrmx;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;120;;23226;Eventual;FALSE;70161000001VaY9
0036100000rfsFY;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23227;Eventual;FALSE;70161000001VaY9
0036100000rfsl6;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;23228;Eventual;FALSE;70161000001VaY9
0036100000rftMk;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23229;Eventual;FALSE;70161000001VaY9
0036100000rftWr;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;400;;23230;Eventual;FALSE;70161000001VaY9
0036100000rftsi;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23231;Eventual;FALSE;70161000001VaY9
0036100000rftu8;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23232;Eventual;FALSE;70161000001VaY9
0036100000rftxw;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23233;Eventual;FALSE;70161000001VaY9
0036100000rglVL;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;23234;Eventual;FALSE;70161000001VaY9
0036100000rglfM;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;143;;23235;Eventual;FALSE;70161000001VaY9
0036100000rglvo;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23236;Eventual;FALSE;70161000001VaY9
0036100000rgm39;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23237;Eventual;FALSE;70161000001VaY9
0036100000reLkL;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23238;Eventual;FALSE;70161000001VaYA
0036100000reMms;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23239;Eventual;FALSE;70161000001VaYA
0036100000reNAe;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;70;;23240;Eventual;FALSE;70161000001VaYA
0036100000reNEQ;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;23241;Eventual;FALSE;70161000001VaYA
0036100000reNIZ;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23242;Eventual;FALSE;70161000001VaYA
0036100000reNJX;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23243;Eventual;FALSE;70161000001VaYA
0036100000reNYn;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23244;Eventual;FALSE;70161000001VaYA
0036100000reNgI;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23245;Eventual;FALSE;70161000001VaYA
0036100000reNrI;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;70;;23246;Eventual;FALSE;70161000001VaYA
0036100000reNrq;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23247;Eventual;FALSE;70161000001VaYA
0036100000rfo0I;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;80;;23248;Eventual;FALSE;70161000001VaYA
0036100000rfo0a;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;20;;23249;Eventual;FALSE;70161000001VaYA
0036100000rfoCx;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23250;Eventual;FALSE;70161000001VaYA
0036100000rfoVF;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23251;Eventual;FALSE;70161000001VaYA
0036100000rfokI;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23252;Eventual;FALSE;70161000001VaYA
0036100000rdm5n;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23253;Eventual;FALSE;70161000001VaYA
0036100000rfppw;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;40;;23254;Eventual;FALSE;70161000001VaYA
0036100000rfpwQ;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;120;;23255;Eventual;FALSE;70161000001VaYA
0036100000rfq3Z;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23256;Eventual;FALSE;70161000001VaYA
0036100000rfq69;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23257;Eventual;FALSE;70161000001VaYA
0036100000rfq6n;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23258;Eventual;FALSE;70161000001VaYA
0036100000rfqEm;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;30;;23259;Eventual;FALSE;70161000001VaYA
0036100000rfqfp;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23260;Eventual;FALSE;70161000001VaYA
0036100000rfqg4;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;250;;23261;Eventual;FALSE;70161000001VaYA
0036100000rfqrr;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23262;Eventual;FALSE;70161000001VaYA
0036100000rfr2b;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23263;Eventual;FALSE;70161000001VaYA
0036100000rfr3m;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23264;Eventual;FALSE;70161000001VaYA
0036100000rfrHk;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23265;Eventual;FALSE;70161000001VaYA
0036100000rfrSt;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23266;Eventual;FALSE;70161000001VaYA
0036100000rfrdx;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23267;Eventual;FALSE;70161000001VaYA
0036100000rfrjn;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;60;;23268;Eventual;FALSE;70161000001VaYA
0036100000rfroa;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23269;Eventual;FALSE;70161000001VaYA
0036100000rfrpv;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23270;Eventual;FALSE;70161000001VaYA
0036100000rfsAP;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23271;Eventual;FALSE;70161000001VaYA
0036100000rfsAV;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;400;;23272;Eventual;FALSE;70161000001VaYA
0036100000rfsB9;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23273;Eventual;FALSE;70161000001VaYA
0036100000rfsJp;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23274;Eventual;FALSE;70161000001VaYA
0036100000rfsgr;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23275;Eventual;FALSE;70161000001VaYA
0036100000rfskR;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23276;Eventual;FALSE;70161000001VaYA
0036100000rfsnN;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23277;Eventual;FALSE;70161000001VaYA
0036100000rft1W;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23278;Eventual;FALSE;70161000001VaYA
0036100000rftHP;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23279;Eventual;FALSE;70161000001VaYA
0036100000rftKW;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23280;Eventual;FALSE;70161000001VaYA
0036100000rftWS;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23281;Eventual;FALSE;70161000001VaYA
0036100000rftio;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23282;Eventual;FALSE;70161000001VaYA
0036100000rftjN;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23283;Eventual;FALSE;70161000001VaYA
0036100000rftkh;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23284;Eventual;FALSE;70161000001VaYA
0036100000rftu8;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;23285;Eventual;FALSE;70161000001VaYA
0036100000rfuAJ;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23286;Eventual;FALSE;70161000001VaYA
0036100000rglVL;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23287;Eventual;FALSE;70161000001VaYA
0036100000rglxz;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23288;Eventual;FALSE;70161000001VaYA
0036100000rgmdZ;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23289;Eventual;FALSE;70161000001VaYA
0036100000reO1W;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;1145;;23290;Eventual;FALSE;70161000000RCW2
0036100000reO1x;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;800;;23291;Eventual;TRUE;70161000001VaYA
0036100000rfoAf;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23292;Eventual;TRUE;70161000001VaYA
0036100000rfoCg;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;23293;Eventual;TRUE;70161000001VaYA
0036100000rfojS;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;250;;23294;Eventual;TRUE;70161000001VaYA
0036100000rfpX6;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23295;Eventual;TRUE;70161000001VaYA
0036100000rfqAY;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23296;Eventual;TRUE;70161000001VaYA
0036100000rfqPU;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23297;Eventual;TRUE;70161000001VaYA
0036100000rfqZI;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;17.45;;23298;Eventual;TRUE;70161000001VaYA
0036100000rfqpG;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;129;;23299;Eventual;TRUE;70161000001VaYA
0036100000rfqst;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23300;Eventual;TRUE;70161000001VaYA
0036100000rfr6X;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23301;Eventual;TRUE;70161000001VaYA
0036100000rfr8B;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23302;Eventual;TRUE;70161000001VaYA
0036100000rfrFI;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23303;Eventual;TRUE;70161000001VaYA
0036100000rfrFt;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23304;Eventual;TRUE;70161000001VaYA
0036100000rfrqj;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23305;Eventual;TRUE;70161000001VaYA
0036100000rfsM0;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;60;;23306;Eventual;TRUE;70161000001VaYA
0036100000rgmZl;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;150;;23311;Eventual;0;70161000001VaYA
0036100000rfuG6;;Otro;;;;Completo;13/08/2018;13/08/2018;13/08/2018;Pago Mis Cuentas;Esporádica;Pesos Argentinos;2000;;23312;Eventual;0;70161000001VaYA
