Donante;Banco;Canal de Ingreso;Tratamiento;CBU;Descripción;Estado;Fecha de compromiso;Fecha de fin de compromiso;Fecha para realizar primer cobranza;Forma de Pago;Frecuencia;Moneda;Monto en pesos;Monto en otra moneda;Número de Sobre;Tipo de compromiso;Donó tarjeta donante;Campaña
0036100000rglQx;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;23382;Eventual;TRUE;70161000001VaYA
0036100000rglRy;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;180;;23383;Eventual;TRUE;70161000001VaYA
0036100000rgljb;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23384;Eventual;TRUE;70161000001VaYA
0036100000rglrG;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;120;;23385;Eventual;TRUE;70161000001VaYA
0036100000rgltM;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;23386;Eventual;TRUE;70161000001VaYA
0036100000rgltV;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23387;Eventual;TRUE;70161000001VaYA
00361000016h3UB;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23388;Eventual;TRUE;70161000001VaYA
0036100000rdkYn;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;400;;23389;Eventual;TRUE;70161000001VaYA
0036100000reLuv;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;250;;23390;Eventual;TRUE;70161000001VaYA
0036100000reLvW;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23391;Eventual;TRUE;70161000001VaYA
0036100000reNCB;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23392;Eventual;TRUE;70161000001VaYA
0036100000reNa0;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23393;Eventual;TRUE;70161000001VaYA
0036100000reNhS;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;1500;;23394;Eventual;TRUE;70161000001VaYA
0036100000rglUe;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;317.24;;23395;Eventual;FALSE;70161000000RCYX
0036100000rgmlH;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;210;;23396;Eventual;FALSE;70161000000RCYt
0036100000rfopO;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;23397;Eventual;FALSE;70161000001K3sM
0036100000rgmLN;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23398;Eventual;FALSE;70161000001KNjJ
0036100000reNQV;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23399;Eventual;FALSE;70161000001McF9
0036100000rgmMJ;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;23400;Eventual;FALSE;70161000001VfTh
0036100000rfry5;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23401;Eventual;FALSE;70161000001VfTi
0036100000rglOO;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23402;Eventual;FALSE;70161000001VfTi
0036100000rfr8m;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;3000;;23403;Eventual;FALSE;70161000001VaY5
0036100000rfroj;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23404;Eventual;FALSE;70161000001VaY5
0036100000rftTr;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23405;Eventual;FALSE;70161000001VaY6
0036100000rft1R;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23406;Eventual;FALSE;70161000001VaY7
0036100000reMpN;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;23407;Eventual;FALSE;70161000001VaY8
0036100000rfpcN;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;400;;23408;Eventual;FALSE;70161000001VaY8
0036100000rfqjA;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23409;Eventual;FALSE;70161000001VaY8
0036100000rfrQC;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23410;Eventual;FALSE;70161000001VaY8
0036100000rftX7;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;23411;Eventual;FALSE;70161000001VaY8
0036100000rfu0R;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;166;;23412;Eventual;FALSE;70161000001VaY8
0036100000reNiG;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23413;Eventual;FALSE;70161000001VaY9
0036100000reNrY;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;23414;Eventual;FALSE;70161000001VaY9
0036100000reNsE;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23415;Eventual;FALSE;70161000001VaY9
0036100000reNsQ;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;23416;Eventual;FALSE;70161000001VaY9
0036100000rfoNJ;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23417;Eventual;FALSE;70161000001VaY9
0036100000rfoYB;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23418;Eventual;FALSE;70161000001VaY9
0036100000rfoct;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23419;Eventual;FALSE;70161000001VaY9
0036100000rfodE;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;23420;Eventual;FALSE;70161000001VaY9
0036100000rfoln;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23421;Eventual;FALSE;70161000001VaY9
0036100000rfpbS;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23422;Eventual;FALSE;70161000001VaY9
0036100000rfq35;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23423;Eventual;FALSE;70161000001VaY9
0036100000rfqzA;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23424;Eventual;FALSE;70161000001VaY9
0036100000rfrSW;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23425;Eventual;FALSE;70161000001VaY9
0036100000rfrlg;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23426;Eventual;FALSE;70161000001VaY9
0036100000rfsL5;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23427;Eventual;FALSE;70161000001VaY9
0036100000rfthF;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;23428;Eventual;FALSE;70161000001VaY9
0036100000rfttL;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23429;Eventual;FALSE;70161000001VaY9
0036100000rfuEM;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23430;Eventual;FALSE;70161000001VaY9
0036100000rgl2E;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23431;Eventual;FALSE;70161000001VaY9
0036100000rglSA;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23432;Eventual;FALSE;70161000001VaY9
0036100000rglW6;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;250;;23433;Eventual;FALSE;70161000001VaY9
0036100000reM7l;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;2000;;23434;Eventual;FALSE;70161000001VaYA
0036100000reNaN;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23435;Eventual;FALSE;70161000001VaYA
0036100000reNaR;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23436;Eventual;FALSE;70161000001VaYA
0036100000reNeQ;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23437;Eventual;FALSE;70161000001VaYA
0036100000reNhN;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23438;Eventual;FALSE;70161000001VaYA
0036100000reNlg;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23439;Eventual;FALSE;70161000001VaYA
0036100000reNmS;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23440;Eventual;FALSE;70161000001VaYA
0036100000rfoVe;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23441;Eventual;FALSE;70161000001VaYA
0036100000rfodi;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;60;;23442;Eventual;FALSE;70161000001VaYA
0036100000rfokp;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23443;Eventual;FALSE;70161000001VaYA
0036100000rfomf;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23444;Eventual;FALSE;70161000001VaYA
0036100000rfpVj;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23445;Eventual;FALSE;70161000001VaYA
0036100000rfppt;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23446;Eventual;FALSE;70161000001VaYA
0036100000rdmDv;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23447;Eventual;FALSE;70161000001VaYA
0036100000rfq25;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;23448;Eventual;FALSE;70161000001VaYA
0036100000rfq3D;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23449;Eventual;FALSE;70161000001VaYA
0036100000rfq9E;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23450;Eventual;FALSE;70161000001VaYA
0036100000rfqFW;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23451;Eventual;FALSE;70161000001VaYA
0036100000rfqHq;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;112.55;;23452;Eventual;FALSE;70161000001VaYA
0036100000rfqNi;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23453;Eventual;FALSE;70161000001VaYA
0036100000rfqRo;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23454;Eventual;FALSE;70161000001VaYA
0036100000rfqgl;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;23455;Eventual;FALSE;70161000001VaYA
0036100000rfqjB;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23456;Eventual;FALSE;70161000001VaYA
0036100000rfqkc;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;90;;23457;Eventual;FALSE;70161000001VaYA
0036100000rfqmQ;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;23458;Eventual;FALSE;70161000001VaYA
0036100000rfr28;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23459;Eventual;FALSE;70161000001VaYA
0036100000rfrHq;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;2000;;23460;Eventual;FALSE;70161000001VaYA
0036100000rfrRg;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23461;Eventual;FALSE;70161000001VaYA
0036100000rfrSE;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23462;Eventual;FALSE;70161000001VaYA
0036100000rfrhi;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23463;Eventual;FALSE;70161000001VaYA
0036100000rfrjD;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23464;Eventual;FALSE;70161000001VaYA
0036100000rfrnR;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23465;Eventual;FALSE;70161000001VaYA
0036100000rfrqB;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23466;Eventual;FALSE;70161000001VaYA
0036100000rfrqn;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;160;;23467;Eventual;FALSE;70161000001VaYA
0036100000rfrwH;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23468;Eventual;FALSE;70161000001VaYA
0036100000rfrwn;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23469;Eventual;FALSE;70161000001VaYA
0036100000rfsFM;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23470;Eventual;FALSE;70161000001VaYA
0036100000rfsKy;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23471;Eventual;FALSE;70161000001VaYA
0036100000rfsPN;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23472;Eventual;FALSE;70161000001VaYA
0036100000rfsia;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23473;Eventual;FALSE;70161000001VaYA
0036100000rfsjv;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23474;Eventual;FALSE;70161000001VaYA
0036100000rfsl2;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23475;Eventual;FALSE;70161000001VaYA
0036100000rfszl;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;20;;23476;Eventual;FALSE;70161000001VaYA
0036100000rft0v;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23477;Eventual;FALSE;70161000001VaYA
0036100000rftRy;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;23478;Eventual;FALSE;70161000001VaYA
0036100000rftVw;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23479;Eventual;FALSE;70161000001VaYA
0036100000rftj2;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;23480;Eventual;FALSE;70161000001VaYA
0036100000rgl2o;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23481;Eventual;FALSE;70161000001VaYA
0036100000rglDr;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;60;;23482;Eventual;FALSE;70161000001VaYA
0036100000rgm08;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;408.85;;23483;Eventual;FALSE;70161000001VaYA
00361000013f30d;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23484;Eventual;FALSE;70161000001VaYA
0036100001J9H9Z;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23485;Eventual;FALSE;70161000001VaYA
0036100000rfoDh;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;400;;23486;Eventual;TRUE;70161000001VaYA
0036100000rfodL;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;700;;23487;Eventual;TRUE;70161000001VaYA
0036100000rfoeF;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23488;Eventual;TRUE;70161000001VaYA
0036100000rfpf2;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23489;Eventual;TRUE;70161000001VaYA
0036100000rfpgf;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23490;Eventual;TRUE;70161000001VaYA
0036100000rfpzF;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23491;Eventual;TRUE;70161000001VaYA
0036100000rfq2V;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23492;Eventual;TRUE;70161000001VaYA
0036100000rfq48;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;400;;23493;Eventual;TRUE;70161000001VaYA
0036100000rfqHd;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;250;;23494;Eventual;TRUE;70161000001VaYA
0036100000rfqcP;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23495;Eventual;TRUE;70161000001VaYA
0036100000rfqd4;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23496;Eventual;TRUE;70161000001VaYA
0036100000rfqkL;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23497;Eventual;TRUE;70161000001VaYA
0036100000rfqme;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;120;;23498;Eventual;TRUE;70161000001VaYA
0036100000rfqp7;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;70;;23499;Eventual;TRUE;70161000001VaYA
0036100000rfqxR;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;120;;23500;Eventual;TRUE;70161000001VaYA
0036100000rfr33;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23501;Eventual;TRUE;70161000001VaYA
0036100000rfr7l;;Otro;;;;Completo;14/8/2018;14/8/2018;14/8/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23502;Eventual;TRUE;70161000001VaYA
