Donante;Banco;Canal de Ingreso;Tratamiento;CBU;Descripción;Estado;Fecha de compromiso;Fecha de fin de compromiso;Fecha para realizar primer cobranza;Forma de Pago;Frecuencia;Moneda;Monto en pesos;Monto en otra moneda;Número de Sobre;Tipo de compromiso;Donó tarjeta donante;Campaña
0036100000rgmMw;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;400;;21575;Eventual;TRUE;70161000001VaY9
0036100000rgmmT;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;21576;Eventual;TRUE;70161000001VaY9
0036100000rgmwD;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;21577;Eventual;TRUE;70161000001VaY9
0036100000rdkga;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21578;Eventual;TRUE;70161000001VaY9
0036100000reMTG;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;21579;Eventual;TRUE;70161000001VaY9
0036100000reN7r;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21580;Eventual;TRUE;70161000001VaY9
0036100000reNVf;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21581;Eventual;TRUE;70161000001VaY9
0036100000reNa0;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;205.6;;21582;Eventual;TRUE;70161000001VaY9
0036100000reNvU;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;400;;21583;Eventual;TRUE;70161000001VaY9
0036100000rfoVg;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21584;Eventual;TRUE;70161000001VaY9
0036100000rftuR;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;712.47;;21585;Eventual;FALSE;70161000000RCXJ
0036100000rftuR;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21586;Eventual;FALSE;70161000000RCXJ
0036100000rgmEt;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;21587;Eventual;FALSE;70161000000RCYx
0036100000rfqzm;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21588;Eventual;FALSE;70161000001L37H
0036100000rfq6T;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;25;;21589;Eventual;FALSE;70161000001VfTg
0036100000rfr3V;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;21590;Eventual;FALSE;70161000001McF9
0036100000rgmnd;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21591;Eventual;FALSE;70161000001VfTh
0036100000rfrqo;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21592;Eventual;FALSE;70161000001VfTi
0036100000rglNz;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21593;Eventual;FALSE;70161000001VfTi
0036100000reMr8;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21594;Eventual;FALSE;70161000001VaY5
0036100000rfrwC;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;27.86;;21595;Eventual;FALSE;70161000001VaY5
0036100000rfphy;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;21596;Eventual;FALSE;70161000001VaY6
0036100000rfrwz;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;21597;Eventual;FALSE;70161000001VaY6
0036100000rglgP;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;70;;21598;Eventual;FALSE;70161000001VaY6
0036100000rfphy;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;21599;Eventual;FALSE;70161000001VaY7
0036100000reN7J;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21600;Eventual;FALSE;70161000001VaY8
0036100000rfoe8;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21601;Eventual;FALSE;70161000001VaY8
0036100000rfpTs;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21602;Eventual;FALSE;70161000001VaY8
0036100000rfpcd;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21603;Eventual;FALSE;70161000001VaY8
0036100000rfphy;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;21604;Eventual;FALSE;70161000001VaY8
0036100000rfqCS;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21605;Eventual;FALSE;70161000001VaY8
0036100000rfqFF;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21606;Eventual;FALSE;70161000001VaY8
0036100000rfqcg;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;21607;Eventual;FALSE;70161000001VaY8
0036100000reNfb;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;21608;Eventual;FALSE;70161000001VaY9
0036100000reNjM;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21609;Eventual;FALSE;70161000001VaY9
0036100000reNm8;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21610;Eventual;FALSE;70161000001VaY9
0036100000rfo1z;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21611;Eventual;FALSE;70161000001VaY9
0036100000rfo8T;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;21612;Eventual;FALSE;70161000001VaY9
0036100000rfodv;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21613;Eventual;FALSE;70161000001VaY9
0036100000rfpTs;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21614;Eventual;FALSE;70161000001VaY9
0036100000rfpYK;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21615;Eventual;FALSE;70161000001VaY9
0036100000rfpYv;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;400;;21616;Eventual;FALSE;70161000001VaY9
0036100000rfpwG;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;21617;Eventual;FALSE;70161000001VaY9
0036100000rfpzW;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21618;Eventual;FALSE;70161000001VaY9
0036100000rfq7b;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21619;Eventual;FALSE;70161000001VaY9
0036100000rfqCg;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;250;;21620;Eventual;FALSE;70161000001VaY9
0036100000rfqEm;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21621;Eventual;FALSE;70161000001VaY9
0036100000rfqKz;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21622;Eventual;FALSE;70161000001VaY9
0036100000rfqOt;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;21623;Eventual;FALSE;70161000001VaY9
0036100000rfqRo;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;21624;Eventual;FALSE;70161000001VaY9
0036100000rfqZj;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;21625;Eventual;FALSE;70161000001VaY9
0036100000rfqdI;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;400;;21626;Eventual;FALSE;70161000001VaY9
0036100000rfqjB;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;21627;Eventual;FALSE;70161000001VaY9
0036100000rfqwC;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21628;Eventual;FALSE;70161000001VaY9
0036100000rfr3Q;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21629;Eventual;FALSE;70161000001VaY9
0036100000rfr6P;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;21630;Eventual;FALSE;70161000001VaY9
0036100000rfrFZ;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;21631;Eventual;FALSE;70161000001VaY9
0036100000rfrQG;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21632;Eventual;FALSE;70161000001VaY9
0036100000rfrSB;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;63.42;;21633;Eventual;FALSE;70161000001VaY9
0036100000rfrT4;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;143;;21634;Eventual;FALSE;70161000001VaY9
0036100000rfraf;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21635;Eventual;FALSE;70161000001VaY9
0036100000rfrgp;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;60;;21636;Eventual;FALSE;70161000001VaY9
0036100000rfrlI;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;220;;21637;Eventual;FALSE;70161000001VaY9
0036100000rfrmK;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21638;Eventual;FALSE;70161000001VaY9
0036100000rfrma;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21639;Eventual;FALSE;70161000001VaY9
0036100000rfrr5;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21640;Eventual;FALSE;70161000001VaY9
0036100000rfsAV;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;400;;21641;Eventual;FALSE;70161000001VaY9
0036100000rfsFp;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21642;Eventual;FALSE;70161000001VaY9
0036100000rfsVm;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21643;Eventual;FALSE;70161000001VaY9
0036100000rfsnD;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;143;;21644;Eventual;FALSE;70161000001VaY9
0036100000rfsuH;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21645;Eventual;FALSE;70161000001VaY9
0036100000rfswI;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21646;Eventual;FALSE;70161000001VaY9
0036100000rft18;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21647;Eventual;FALSE;70161000001VaY9
0036100000rftSF;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;21648;Eventual;FALSE;70161000001VaY9
0036100000rftfu;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;21649;Eventual;FALSE;70161000001VaY9
0036100000rftqB;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;21650;Eventual;FALSE;70161000001VaY9
0036100000rfu5c;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;21651;Eventual;FALSE;70161000001VaY9
0036100000rfu7t;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21652;Eventual;FALSE;70161000001VaY9
0036100000rfu88;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21653;Eventual;FALSE;70161000001VaY9
0036100000rgluc;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21654;Eventual;FALSE;70161000001VaY9
0036100000rgm39;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;21655;Eventual;FALSE;70161000001VaY9
0036100000rgmMA;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;21656;Eventual;FALSE;70161000001VaY9
0036100001JPp9L;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;95;;21657;Eventual;FALSE;70161000001VaY9
0036100000rfo09;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;110;;21658;Eventual;TRUE;70161000001VaY9
0036100000rfo0E;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21659;Eventual;TRUE;70161000001VaY9
0036100000rfo0E;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21660;Eventual;TRUE;70161000001VaY9
0036100000rfo0E;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21661;Eventual;TRUE;70161000001VaY9
0036100000rfo0E;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21662;Eventual;TRUE;70161000001VaY9
0036100000rfo0E;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21663;Eventual;TRUE;70161000001VaY9
0036100000rfo0E;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21664;Eventual;TRUE;70161000001VaY9
0036100000rfo0E;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21665;Eventual;TRUE;70161000001VaY9
0036100000rfo0E;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21666;Eventual;TRUE;70161000001VaY9
0036100000rfo0E;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21667;Eventual;TRUE;70161000001VaY9
0036100000rfo0E;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21668;Eventual;TRUE;70161000001VaY9
0036100000rfo2q;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21669;Eventual;TRUE;70161000001VaY9
0036100000rfoCI;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;21670;Eventual;TRUE;70161000001VaY9
0036100000rfoCv;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;21671;Eventual;TRUE;70161000001VaY9
0036100000rfocj;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;95.97;;21672;Eventual;TRUE;70161000001VaY9
0036100000rfpZw;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21673;Eventual;TRUE;70161000001VaY9
0036100000rfpZw;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;21674;Eventual;TRUE;70161000001VaY9
0036100000rfpa6;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;75;;21675;Eventual;TRUE;70161000001VaY9
0036100000rfpoY;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;21676;Eventual;TRUE;70161000001VaY9
0036100000rfpzH;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;21677;Eventual;TRUE;70161000001VaY9
0036100000rfq2l;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21678;Eventual;TRUE;70161000001VaY9
0036100000rfqTI;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21679;Eventual;TRUE;70161000001VaY9
0036100000rfqTh;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;30;;21680;Eventual;TRUE;70161000001VaY9
0036100000rfqcH;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;21681;Eventual;TRUE;70161000001VaY9
0036100000rfrG3;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;70;;21682;Eventual;TRUE;70161000001VaY9
0036100000rfrqK;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;21683;Eventual;TRUE;70161000001VaY9
0036100000rfsVm;;Otro;;;;Completo;31/07/2018;31/07/2018;31/07/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;21684;Eventual;TRUE;70161000001VaY9
