Donante;Banco;Canal de Ingreso;Tratamiento;CBU;Descripción;Estado;Fecha de compromiso;Fecha de fin de compromiso;Fecha para realizar primer cobranza;Forma de Pago;Frecuencia;Moneda;Monto en pesos;Monto en otra moneda;Número de Sobre;Tipo de compromiso;Donó tarjeta donante;Campaña
0036100000rft1J;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;22983;Eventual;FALSE;70161000001VaY9
0036100000rftDb;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;22984;Eventual;TRUE;70161000001VaYA
0036100000rftd3;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;22985;Eventual;TRUE;70161000001VaYA
0036100000rftxG;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;22986;Eventual;FALSE;70161000001VaYA
0036100000rglui;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;250;;22987;Eventual;TRUE;70161000001VaYA
0036100000rgmoq;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;22988;Eventual;TRUE;70161000001VaYA
0036100000rglvR;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;600;;22989;Eventual;FALSE;70161000001VaY9
0036100000rfte9;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;22990;Eventual;TRUE;70161000001VaYA
0036100000rglYI;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;22991;Eventual;FALSE;70161000001VaYA
0036100000rglYI;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;22992;Eventual;FALSE;70161000001VaY9
0036100000rgl7W;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;22993;Eventual;FALSE;70161000001VfTh
0036100000rfsi9;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;22994;Eventual;FALSE;70161000001VaY9
0036100000reNkA;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;22995;Eventual;TRUE;70161000001VaYA
0036100000reNfb;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;22996;Eventual;FALSE;70161000001VaYA
0036100000reNZ0;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;22997;Eventual;TRUE;70161000001VaYA
0036100000rftLi;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;22998;Eventual;TRUE;70161000001VaYA
0036100000rfq6D;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;22999;Eventual;FALSE;70161000001VfTi
0036100000rfqTn;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23000;Eventual;TRUE;70161000001VaYA
0036100000rglkW;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23001;Eventual;FALSE;70161000000RCZB
0036100000rfsUz;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;140;;23002;Eventual;FALSE;70161000000RCZ2
0036100000rfonM;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23003;Eventual;TRUE;70161000001VaYA
0036100000rgls5;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23004;Eventual;TRUE;70161000001VaYA
0036100000rfsl4;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23005;Eventual;TRUE;70161000001VaYA
0036100000reNB7;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23006;Eventual;TRUE;70161000001VaYA
0036100000rgluC;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;3500;;23007;Eventual;TRUE;70161000001VaYA
0036100000rfsVR;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23008;Eventual;TRUE;70161000001VaYA
0036100000rglqM;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23009;Eventual;TRUE;70161000001VaYA
0036100000rfo7R;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23010;Eventual;TRUE;70161000001VaYA
0036100000rfu8J;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23011;Eventual;FALSE;70161000001VaY8
0036100000rfqX0;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23012;Eventual;TRUE;70161000001VaYA
0036100000rftjc;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;145;;23013;Eventual;FALSE;70161000001VaY9
0036100000rfrx4;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23014;Eventual;TRUE;70161000001VaYA
0036100000rfr7I;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23015;Eventual;TRUE;70161000001VaYA
0036100000rfuE3;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23016;Eventual;FALSE;70161000001VaY9
0036100000rfr7D;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23017;Eventual;TRUE;70161000001VaYA
0036100000rglVx;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23018;Eventual;TRUE;70161000001VaYA
0036100000rfuIY;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;23019;Eventual;TRUE;70161000001VaYA
0036100000rfqj4;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;125.85;;23020;Eventual;FALSE;70161000001VaY8
0036100000reO1H;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;40;;23021;Eventual;FALSE;70161000001VaY9
0036100000rfoeJ;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23022;Eventual;TRUE;70161000001VaYA
0036100000reNpT;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;600;;23023;Eventual;TRUE;70161000001VaYA
0036100000rftbH;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;302;;23024;Eventual;FALSE;70161000001VaY9
0036100000reNXN;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23025;Eventual;FALSE;70161000001VaYA
0036100000rfqTh;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;30;;23026;Eventual;TRUE;70161000001VaYA
0036100000reNos;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23027;Eventual;FALSE;70161000001VaYA
0036100000rglrL;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;425;;23028;Eventual;TRUE;70161000001VaYA
0036100000rfrwC;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;85.92;;23029;Eventual;FALSE;70161000001VaY5
0036100000rgmvr;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23030;Eventual;TRUE;70161000001VaYA
0036100000rfrFB;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23031;Eventual;TRUE;70161000001VaYA
0036100000rfrFB;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23032;Eventual;FALSE;70161000001VaY8
0036100000rfsWP;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23033;Eventual;TRUE;70161000001VaYA
0036100000rfsqZ;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23034;Eventual;FALSE;70161000001VaYA
0036100000rfuC2;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23035;Eventual;TRUE;70161000001VaYA
0036100000rglho;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;65;;23036;Eventual;TRUE;70161000001VaYA
0036100000rftU8;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23037;Eventual;TRUE;70161000001VaYA
0036100000rfojB;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23038;Eventual;TRUE;70161000001VaYA
0036100000rftRQ;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;275;;23039;Eventual;TRUE;70161000001VaYA
0036100000rfsEq;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23040;Eventual;FALSE;70161000001VaYA
0036100000rfsEq;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23041;Eventual;FALSE;70161000001VaY9
0036100000rglRK;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23042;Eventual;TRUE;70161000001VaYA
0036100000rfu02;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;250;;23043;Eventual;FALSE;70161000001VaY6
0036100000rfolR;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23044;Eventual;TRUE;70161000001VaYA
0036100000rglep;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23045;Eventual;TRUE;70161000001VaYA
0036100000rfpc6;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23046;Eventual;FALSE;70161000001VaYA
0036100000rfuMG;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23047;Eventual;TRUE;70161000001VaYA
0036100000rfqKr;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;70;;23048;Eventual;FALSE;70161000001VaYA
0036100000rfqPi;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23049;Eventual;FALSE;70161000001VaY9
0036100000rfqPi;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;23050;Eventual;FALSE;70161000001VaY9
0036100000rfo8r;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;80;;23051;Eventual;FALSE;70161000001VaYA
0036100000rftuR;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;520;;23052;Eventual;FALSE;70161000000RCXJ
0036100000reNiU;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23053;Eventual;TRUE;70161000001VaYA
0036100000rfqlG;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23054;Eventual;TRUE;70161000001VaYA
0036100000rfo7p;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;153;;23055;Eventual;FALSE;70161000001VaY9
0036100000rgmdX;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;600;;23056;Eventual;TRUE;70161000001VaYA
0036100000rftBA;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23057;Eventual;FALSE;70161000001VaY9
0036100000reChp;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;2000;;23058;Eventual;TRUE;70161000001VaYA
0036100000rfpzt;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23059;Eventual;TRUE;70161000001VaYA
0036100000rfq9L;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23060;Eventual;TRUE;70161000001VaYA
0036100000rfu8B;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;350;;23061;Eventual;TRUE;70161000001VaYA
0036100000rftQg;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23062;Eventual;FALSE;70161000001VaY9
0036100000rfq5c;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23063;Eventual;TRUE;70161000001VaYA
0036100000rfttp;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23064;Eventual;FALSE;70161000001VaYA
0036100000rfqXc;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23065;Eventual;TRUE;70161000001VaYA
0036100000reMQl;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23066;Eventual;FALSE;70161000001VaY9
0036100000reNaw;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23067;Eventual;TRUE;70161000001VaYA
0036100000rft0I;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;40;;23068;Eventual;FALSE;70161000001VaY9
0036100000rfpbR;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23069;Eventual;FALSE;70161000001VaY9
0036100000rfomK;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;23070;Eventual;FALSE;70161000001VaYA
0036100000rfomh;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;130;;23071;Eventual;TRUE;70161000001VaYA
0036100000reNb9;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;80;;23072;Eventual;FALSE;70161000001VaY9
0036100000rfoJS;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23073;Eventual;FALSE;70161000001VaYA
0036100000reNDR;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23074;Eventual;TRUE;70161000001VaYA
0036100000rfpcD;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;1000;;23075;Eventual;TRUE;70161000001VaYA
0036100000rftlr;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23076;Eventual;FALSE;70161000000RCYS
0036100000rglro;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23077;Eventual;FALSE;70161000001VaY9
0036100000reMsw;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23078;Eventual;TRUE;70161000001VaYA
0036100000rfrl0;;Otro;;;;Completo;10/08/2018;10/08/2018;10/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23079;Eventual;FALSE;70161000001VaYA
0036100000rfoXx;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23080;Eventual;FALSE;70161000001VaYA
0036100000rfpa4;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23081;Eventual;FALSE;70161000001VaY9
0036100000rfrSM;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23082;Eventual;TRUE;70161000001VaYA
0036100000rfqQm;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23083;Eventual;FALSE;70161000001VaYA
0036100000rgku1;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23084;Eventual;TRUE;70161000001VaYA
0036100000rgkqP;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;23085;Eventual;TRUE;70161000001VaYA
0036100000rglnu;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23086;Eventual;FALSE;70161000001VaY9
0036100000reNm8;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23087;Eventual;FALSE;70161000001VaYA
0036100000rgllZ;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23088;Eventual;TRUE;70161000001VaYA
0036100000rfty8;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;214.3;;23089;Eventual;FALSE;70161000001VaYA
0036100000reMLu;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23090;Eventual;TRUE;70161000001VaYA
0036100000reNsf;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;30;;23091;Eventual;TRUE;70161000001VaYA
0036100000rfry6;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;2000;;23092;Eventual;FALSE;70161000001VaYA
0036100000reNOr;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23093;Eventual;FALSE;70161000001VaY9
0036100000reNOr;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23094;Eventual;FALSE;70161000001VaYA
0036100000rfonZ;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23095;Eventual;FALSE;70161000001VaYA
0036100000rfrvW;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23096;Eventual;FALSE;70161000001VaY9
0036100000rglBy;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23097;Eventual;TRUE;70161000001VaYA
0036100000vbiID;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23098;Eventual;TRUE;70161000001VaYA
0036100000rfqRK;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23099;Eventual;FALSE;70161000001VaY9
0036100000rglRj;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23100;Eventual;FALSE;70161000001VaY9
0036100000reNQA;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23101;Eventual;TRUE;70161000001VaYA
0036100000rfnv3;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;60;;23102;Eventual;FALSE;70161000000RCZB
0036100000reMik;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;2100;;23103;Eventual;FALSE;70161000001VaYA
0036100000rfteM;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23104;Eventual;TRUE;70161000001VaYA
0036100000rfqDj;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;500;;23105;Eventual;TRUE;70161000001VaYA
0036100000rfuJ2;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;400;;23106;Eventual;TRUE;70161000001VaYA
0036100000rfoYJ;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;50;;23107;Eventual;FALSE;70161000001VaYA
0036100000rfu6l;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23108;Eventual;TRUE;70161000001VaYA
0036100000rfqDM;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;23109;Eventual;FALSE;70161000001VaYA
0036100000rfqaz;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23110;Eventual;FALSE;70161000001VaYA
0036100000rfrD7;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;90;;23111;Eventual;TRUE;70161000001VaYA
0036100000reNKo;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23112;Eventual;FALSE;70161000001VaY9
0036100000rfrju;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;300;;23113;Eventual;FALSE;70161000001VaYA
0036100000rfqjo;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23114;Eventual;FALSE;70161000001VaY9
0036100000rfqRq;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23115;Eventual;TRUE;70161000001VaYA
0036100000reMOT;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;150;;23116;Eventual;FALSE;70161000001VaYA
0036100000rfthG;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23117;Eventual;FALSE;70161000001VaYA
0036100000rfuIb;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;100;;23118;Eventual;TRUE;70161000001VaYA
0036100000rftdy;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23119;Eventual;FALSE;70161000001VaYA
0036100000reNhQ;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23120;Eventual;FALSE;70161000001VaYA
0036100000reLqv;;Otro;;;;Completo;11/08/2018;11/08/2018;11/08/2018;Pago Fácil;Esporádica;Pesos Argentinos;200;;23121;Eventual;FALSE;70161000001VaY8
